codigo_provincia,provincia,anio,trimestre,periodo,tasa_actividad_pct_hombres,tasa_empleo_pct_hombres,tasa_paro_pct_hombres,tasa_actividad_pct_mujeres,tasa_empleo_pct_mujeres,tasa_paro_pct_mujeres,tasa_actividad_pct_total,tasa_empleo_pct_total,tasa_paro_pct_total
06,Badajoz,2022,4,2022T4,62.17,52.77,15.12,50.74,38.99,23.16,56.34,45.74,18.81
06,Badajoz,2023,1,2023T1,62.86,53.14,15.47,51.21,38.76,24.31,56.94,45.82,19.52
06,Badajoz,2023,2,2023T2,63.45,54.7,13.79,52.04,39.7,23.71,57.63,47.05,18.35
06,Badajoz,2023,3,2023T3,65.32,54.47,16.61,52.66,40.9,22.34,58.86,47.54,19.23
06,Badajoz,2023,4,2023T4,63.28,53.92,14.78,49.95,39.45,21.03,56.49,46.55,17.6
06,Badajoz,2024,1,2024T1,62.28,53.09,14.76,50.39,39.82,20.98,56.23,46.33,17.6
06,Badajoz,2024,2,2024T2,62.68,53.74,14.26,51.12,41.97,17.9,56.77,47.72,15.94
06,Badajoz,2024,3,2024T3,63.61,56.15,11.73,51.07,43.09,15.63,57.2,49.48,13.51
06,Badajoz,2024,4,2024T4,61.04,54.3,11.04,48.57,39.47,18.73,54.67,46.73,14.53
06,Badajoz,2025,1,2025T1,59.91,50.65,15.45,48.34,39.58,18.12,54.04,45.03,16.67
06,Badajoz,2025,2,2025T2,61.45,53.77,12.5,51.22,42.21,17.58,56.23,47.87,14.86
06,Badajoz,2025,3,2025T3,62.11,56.03,9.79,51.22,43.14,15.77,56.55,49.45,12.56
06,Badajoz,2025,4,2025T4,61.71,55.31,10.37,51.31,42.62,16.95,56.4,48.82,13.43
07,"Balears, Illes",2015,1,2015T1,68.35,53.55,21.65,57.37,44.16,23.03,62.82,48.82,22.29
07,"Balears, Illes",2015,2,2015T2,71.69,60.72,15.3,62.85,51.7,17.75,67.24,56.17,16.45
07,"Balears, Illes",2015,3,2015T3,74.4,62.92,15.43,63.09,55.46,12.09,68.69,59.16,13.88
07,"Balears, Illes",2015,4,2015T4,69.2,57.24,17.28,59.56,49.6,16.72,64.34,53.39,17.02
07,"Balears, Illes",2016,1,2016T1,69.84,56.87,18.58,58.16,47.58,18.2,63.95,52.18,18.41
07,"Balears, Illes",2016,2,2016T2,71.99,63.36,11.98,61.55,52.79,14.22,66.72,58.03,13.02
07,"Balears, Illes",2016,3,2016T3,72.48,64.96,10.37,63.01,56.17,10.86,67.7,60.52,10.6
07,"Balears, Illes",2016,4,2016T4,67.56,58.81,12.95,57.54,49.04,14.76,62.5,53.88,13.8
07,"Balears, Illes",2017,1,2017T1,68.58,57.75,15.79,55.1,45.22,17.93,61.78,51.42,16.76
07,"Balears, Illes",2017,2,2017T2,71.66,63.8,10.97,59.81,52.57,12.1,65.68,58.13,11.49
07,"Balears, Illes",2017,3,2017T3,72.78,65.99,9.33,62.01,56.33,9.16,67.35,61.12,9.25
07,"Balears, Illes",2017,4,2017T4,67.63,58.31,13.77,55.65,49.4,11.23,61.59,53.82,12.61
07,"Balears, Illes",2018,1,2018T1,67.73,55.24,18.45,53.95,45.23,16.15,60.78,50.19,17.42
07,"Balears, Illes",2018,2,2018T2,70.68,62.77,11.2,61.54,54.62,11.24,66.07,58.66,11.22
07,"Balears, Illes",2018,3,2018T3,72.13,66.7,7.52,63.79,59.48,6.76,67.93,63.06,7.16
07,"Balears, Illes",2018,4,2018T4,68.91,61.07,11.38,56.94,51.04,10.36,62.88,56.02,10.91
07,"Balears, Illes",2019,1,2019T1,68.23,58.17,14.74,56.68,45.45,19.82,62.42,51.77,17.06
07,"Balears, Illes",2019,2,2019T2,70.6,64.1,9.2,61.12,51.66,15.47,65.83,57.84,12.13
07,"Balears, Illes",2019,3,2019T3,71.26,65.56,8.0,62.83,57.56,8.39,67.02,61.54,8.18
07,"Balears, Illes",2019,4,2019T4,67.88,61.48,9.43,56.93,50.97,10.47,62.37,56.19,9.91
07,"Balears, Illes",2020,1,2020T1,65.38,55.85,14.57,55.31,42.91,22.43,60.31,49.34,18.2
07,"Balears, Illes",2020,2,2020T2,65.26,55.56,14.86,54.14,44.82,17.21,59.67,50.16,15.93
07,"Balears, Illes",2020,3,2020T3,68.67,59.14,13.88,60.72,53.06,12.62,64.67,56.08,13.28
07,"Balears, Illes",2020,4,2020T4,66.15,55.16,16.62,57.49,47.06,18.15,61.79,51.08,17.34
07,"Balears, Illes",2021,1,2021T1,63.86,53.35,16.46,56.45,44.85,20.55,60.12,49.06,18.4
07,"Balears, Illes",2021,2,2021T2,69.59,60.25,13.42,59.75,50.04,16.26,64.64,55.11,14.74
07,"Balears, Illes",2021,3,2021T3,72.12,65.33,9.41,61.63,55.02,10.72,66.84,60.14,10.02
07,"Balears, Illes",2021,4,2021T4,64.74,55.71,13.94,57.85,49.01,15.27,61.26,52.33,14.58
07,"Balears, Illes",2022,1,2022T1,68.08,57.13,16.09,58.07,46.83,19.35,63.03,51.93,17.61
07,"Balears, Illes",2022,2,2022T2,69.71,64.38,7.64,61.32,54.85,10.54,65.46,59.56,9.02
07,"Balears, Illes",2022,3,2022T3,71.41,67.93,4.87,62.05,58.05,6.44,66.67,62.93,5.61
07,"Balears, Illes",2022,4,2022T4,66.71,60.06,9.97,55.15,48.78,11.56,60.86,54.35,10.7
07,"Balears, Illes",2023,1,2023T1,67.17,55.86,16.83,56.55,45.87,18.89,61.81,50.81,17.79
07,"Balears, Illes",2023,2,2023T2,68.1,63.48,6.78,61.2,56.62,7.48,64.61,60.02,7.12
07,"Balears, Illes",2023,3,2023T3,71.34,67.24,5.74,62.98,59.22,5.97,67.12,63.2,5.85
07,"Balears, Illes",2023,4,2023T4,66.22,59.1,10.75,55.75,49.26,11.63,60.93,54.13,11.16
07,"Balears, Illes",2024,1,2024T1,66.16,56.72,14.27,56.88,47.28,16.87,61.47,51.95,15.48
07,"Balears, Illes",2024,2,2024T2,70.08,65.33,6.77,60.69,55.05,9.28,65.35,60.15,7.95
07,"Balears, Illes",2024,3,2024T3,70.81,66.9,5.52,63.56,59.19,6.88,67.16,63.02,6.17
07,"Balears, Illes",2024,4,2024T4,66.01,61.97,6.12,57.65,51.57,10.54,61.79,56.73,8.2
07,"Balears, Illes",2025,1,2025T1,65.43,57.08,12.76,57.49,47.7,17.03,61.42,52.35,14.78
07,"Balears, Illes",2025,2,2025T2,69.6,64.29,7.62,61.84,57.4,7.17,65.68,60.81,7.41
07,"Balears, Illes",2025,3,2025T3,71.05,66.97,5.75,62.48,58.86,5.79,66.73,62.88,5.77
07,"Balears, Illes",2025,4,2025T4,67.25,61.86,8.01,57.53,53.18,7.55,62.33,57.47,7.8
08,Barcelona,2015,1,2015T1,67.27,53.95,19.79,56.99,45.96,19.35,61.94,49.81,19.58
08,Barcelona,2015,2,2015T2,67.9,55.66,18.03,57.62,46.1,20.0,62.57,50.7,18.97
08,Barcelona,2015,3,2015T3,67.4,56.27,16.52,56.57,46.37,18.04,61.78,51.13,17.24
08,Barcelona,2015,4,2015T4,67.44,56.69,15.95,56.86,46.36,18.46,61.94,51.32,17.15
08,Barcelona,2016,1,2016T1,67.4,56.67,15.93,57.81,47.25,18.26,62.42,51.77,17.05
08,Barcelona,2016,2,2016T2,67.22,57.73,14.11,58.18,48.09,17.34,62.52,52.72,15.67
08,Barcelona,2016,3,2016T3,67.21,58.03,13.66,57.59,48.67,15.48,62.21,53.17,14.54
08,Barcelona,2016,4,2016T4,67.39,58.13,13.75,57.65,48.55,15.79,62.33,53.15,14.73
08,Barcelona,2017,1,2017T1,67.22,58.12,13.54,58.26,49.0,15.9,62.56,53.37,14.69
08,Barcelona,2017,2,2017T2,66.49,58.47,12.06,57.25,49.2,14.07,61.68,53.65,13.03
08,Barcelona,2017,3,2017T3,67.59,59.76,11.59,56.67,48.95,13.63,61.91,54.13,12.56
08,Barcelona,2017,4,2017T4,67.38,59.72,11.37,57.12,49.72,12.95,62.04,54.52,12.13
08,Barcelona,2018,1,2018T1,66.54,59.31,10.87,56.52,49.57,12.29,61.33,54.24,11.55
08,Barcelona,2018,2,2018T2,66.69,59.55,10.71,56.33,50.06,11.13,61.3,54.61,10.91
08,Barcelona,2018,3,2018T3,66.81,59.74,10.58,55.68,49.83,10.51,61.02,54.59,10.55
08,Barcelona,2018,4,2018T4,66.81,59.91,10.34,57.34,50.22,12.42,61.89,54.87,11.34
08,Barcelona,2019,1,2019T1,66.45,59.34,10.7,57.35,50.94,11.18,61.72,54.98,10.93
08,Barcelona,2019,2,2019T2,66.06,58.95,10.77,57.46,51.08,11.1,61.59,54.86,10.93
08,Barcelona,2019,3,2019T3,66.48,59.5,10.5,57.3,50.37,12.09,61.71,54.75,11.27
08,Barcelona,2019,4,2019T4,66.78,60.2,9.85,57.0,50.65,11.14,61.7,55.24,10.47
08,Barcelona,2020,1,2020T1,66.22,59.88,9.58,56.96,50.31,11.66,61.41,54.91,10.58
08,Barcelona,2020,2,2020T2,63.59,55.52,12.69,53.86,47.29,12.19,58.53,51.25,12.45
08,Barcelona,2020,3,2020T3,65.41,57.34,12.34,55.95,47.83,14.52,60.5,52.4,13.39
08,Barcelona,2020,4,2020T4,65.57,57.48,12.35,57.45,48.8,15.06,61.35,52.97,13.67
08,Barcelona,2021,1,2021T1,65.51,58.26,11.07,56.81,48.79,14.12,61.0,53.36,12.54
08,Barcelona,2021,2,2021T2,66.06,58.84,10.94,56.91,49.1,13.72,61.33,53.8,12.27
08,Barcelona,2021,3,2021T3,66.45,59.59,10.32,56.94,50.38,11.51,61.54,54.84,10.89
08,Barcelona,2021,4,2021T4,65.62,60.12,8.38,57.87,51.56,10.9,61.61,55.69,9.61
08,Barcelona,2022,1,2022T1,65.39,58.7,10.23,57.02,50.89,10.75,61.06,54.66,10.48
08,Barcelona,2022,2,2022T2,66.36,60.83,8.34,56.72,50.86,10.34,61.38,55.67,9.29
08,Barcelona,2022,3,2022T3,67.71,61.81,8.72,56.48,50.75,10.14,61.9,56.09,9.39
08,Barcelona,2022,4,2022T4,66.28,59.37,10.42,56.48,50.45,10.67,61.21,54.76,10.54
08,Barcelona,2023,1,2023T1,65.32,58.75,10.06,57.02,50.76,10.97,61.02,54.62,10.5
08,Barcelona,2023,2,2023T2,66.98,60.92,9.05,57.65,52.55,8.85,62.15,56.59,8.95
08,Barcelona,2023,3,2023T3,67.27,61.8,8.14,57.73,52.72,8.68,62.34,57.1,8.39
08,Barcelona,2023,4,2023T4,67.44,61.68,8.54,58.9,53.74,8.76,63.02,57.58,8.64
08,Barcelona,2024,1,2024T1,67.82,62.04,8.52,57.06,52.02,8.83,62.27,56.87,8.67
08,Barcelona,2024,2,2024T2,67.49,61.55,8.8,57.25,52.03,9.12,62.22,56.65,8.95
08,Barcelona,2024,3,2024T3,67.99,62.14,8.6,57.29,52.14,8.99,62.48,56.99,8.78
08,Barcelona,2024,4,2024T4,66.75,62.56,6.28,56.34,51.45,8.68,61.38,56.83,7.41
08,Barcelona,2025,1,2025T1,66.91,61.82,7.6,57.68,52.02,9.8,62.15,56.77,8.66
08,Barcelona,2025,2,2025T2,67.43,62.62,7.14,58.21,53.1,8.78,62.68,57.71,7.93
08,Barcelona,2025,3,2025T3,67.1,62.23,7.26,58.04,52.59,9.38,62.45,57.28,8.27
08,Barcelona,2025,4,2025T4,66.16,60.79,8.11,57.63,53.19,7.72,61.78,56.89,7.92
09,Burgos,2015,1,2015T1,65.52,52.54,19.81,50.91,41.82,17.86,58.24,47.2,18.96
09,Burgos,2015,2,2015T2,65.46,53.89,17.66,50.72,40.51,20.13,58.12,47.23,18.74
09,Burgos,2015,3,2015T3,66.07,56.31,14.77,48.49,39.77,17.99,57.31,48.07,16.12
09,Burgos,2015,4,2015T4,66.52,57.19,14.02,50.56,39.14,22.6,58.56,48.19,17.72
09,Burgos,2016,1,2016T1,67.17,59.13,11.96,52.09,41.78,19.8,59.65,50.47,15.38
09,Burgos,2016,2,2016T2,68.04,60.61,10.92,54.2,46.54,14.13,61.14,53.59,12.34
09,Burgos,2016,3,2016T3,67.31,63.32,5.93,53.4,46.83,12.3,60.37,55.09,8.74
09,Burgos,2016,4,2016T4,64.83,60.17,7.2,53.55,45.82,14.45,59.21,53.01,10.47
09,Burgos,2017,1,2017T1,63.86,58.59,8.25,50.2,43.8,12.75,57.04,51.21,10.22
09,Burgos,2017,2,2017T2,63.85,59.46,6.87,50.77,42.93,15.44,57.32,51.21,10.66
09,Burgos,2017,3,2017T3,63.86,59.39,7.0,51.78,44.38,14.28,57.83,51.9,10.25
09,Burgos,2017,4,2017T4,63.98,59.13,7.58,49.6,41.85,15.61,56.8,50.51,11.08
09,Burgos,2018,1,2018T1,63.87,58.7,8.1,51.4,43.26,15.83,57.65,51.0,11.54
09,Burgos,2018,2,2018T2,64.58,60.29,6.63,53.27,47.03,11.71,58.94,53.68,8.92
09,Burgos,2018,3,2018T3,64.61,59.39,8.09,51.13,44.61,12.75,57.88,52.01,10.14
09,Burgos,2018,4,2018T4,63.19,58.52,7.4,53.26,45.17,15.19,58.24,51.86,10.96
09,Burgos,2019,1,2019T1,62.35,57.61,7.6,52.13,43.86,15.86,57.25,50.75,11.35
09,Burgos,2019,2,2019T2,61.47,57.72,6.09,50.14,43.46,13.33,55.81,50.6,9.34
09,Burgos,2019,3,2019T3,63.38,59.2,6.59,51.79,44.66,13.77,57.6,51.95,9.81
09,Burgos,2019,4,2019T4,62.47,57.39,8.14,52.66,46.99,10.76,57.58,52.2,9.34
09,Burgos,2020,1,2020T1,62.2,57.22,8.01,52.7,46.46,11.84,57.46,51.85,9.76
09,Burgos,2020,2,2020T2,61.64,54.15,12.16,48.1,40.59,15.62,54.88,47.38,13.67
09,Burgos,2020,3,2020T3,62.75,56.65,9.72,51.94,44.64,14.06,57.36,50.66,11.68
09,Burgos,2020,4,2020T4,60.99,55.86,8.41,53.0,47.42,10.53,57.01,51.65,9.4
09,Burgos,2021,1,2021T1,61.96,56.91,8.15,51.1,45.08,11.78,56.53,50.99,9.8
09,Burgos,2021,2,2021T2,62.27,56.96,8.52,51.48,45.17,12.24,56.87,51.07,10.21
09,Burgos,2021,3,2021T3,62.14,57.69,7.16,53.47,47.68,10.82,57.8,52.68,8.86
09,Burgos,2021,4,2021T4,61.46,56.84,7.52,54.08,47.54,12.08,57.78,52.21,9.65
09,Burgos,2022,1,2022T1,62.15,57.51,7.47,54.14,47.35,12.55,58.15,52.44,9.83
09,Burgos,2022,2,2022T2,60.3,54.26,10.02,56.4,49.52,12.2,58.35,51.89,11.08
09,Burgos,2022,3,2022T3,62.17,58.8,5.42,55.24,51.46,6.84,58.69,55.11,6.09
09,Burgos,2022,4,2022T4,63.37,59.55,6.03,53.17,48.59,8.62,58.25,54.05,7.22
09,Burgos,2023,1,2023T1,61.9,58.01,6.29,52.44,47.18,10.03,57.13,52.55,8.02
09,Burgos,2023,2,2023T2,61.04,56.67,7.17,50.95,46.55,8.65,55.97,51.57,7.85
09,Burgos,2023,3,2023T3,60.97,56.93,6.62,52.92,49.2,7.03,56.88,53.0,6.82
09,Burgos,2023,4,2023T4,64.12,59.0,7.99,50.46,46.21,8.43,57.25,52.57,8.18
09,Burgos,2024,1,2024T1,63.46,58.89,7.2,51.18,46.32,9.5,57.25,52.54,8.24
09,Burgos,2024,2,2024T2,61.9,57.99,6.32,50.21,46.67,7.04,55.99,52.27,6.65
09,Burgos,2024,3,2024T3,63.08,59.84,5.13,52.45,48.23,8.04,57.69,53.96,6.47
09,Burgos,2024,4,2024T4,61.28,58.17,5.07,50.17,46.23,7.85,55.61,52.08,6.35
09,Burgos,2025,1,2025T1,60.88,56.73,6.8,53.06,48.37,8.84,56.93,52.51,7.76
09,Burgos,2025,2,2025T2,60.08,55.49,7.65,53.02,47.95,9.55,56.51,51.68,8.55
09,Burgos,2025,3,2025T3,59.7,55.52,7.0,54.04,49.9,7.65,56.83,52.67,7.32
09,Burgos,2025,4,2025T4,59.82,57.7,3.55,50.85,45.47,10.58,55.33,51.58,6.78
10,Cáceres,2015,1,2015T1,61.93,46.03,25.68,47.82,31.12,34.93,54.85,38.54,29.73
10,Cáceres,2015,2,2015T2,62.27,47.09,24.37,48.62,33.39,31.33,55.42,40.21,27.44
10,Cáceres,2015,3,2015T3,62.58,46.34,25.96,47.15,34.2,27.46,54.83,40.24,26.61
10,Cáceres,2015,4,2015T4,59.25,46.13,22.13,47.72,34.45,27.81,53.46,40.27,24.68
10,Cáceres,2016,1,2016T1,60.14,45.57,24.23,46.99,32.93,29.93,53.54,39.22,26.74
10,Cáceres,2016,2,2016T2,59.33,45.65,23.06,46.54,34.93,24.95,52.91,40.27,23.89
10,Cáceres,2016,3,2016T3,60.65,49.3,18.72,45.96,34.48,24.98,53.28,41.86,21.43
10,Cáceres,2016,4,2016T4,59.48,47.51,20.12,45.68,34.4,24.7,52.55,40.93,22.12
10,Cáceres,2017,1,2017T1,59.62,46.48,22.04,46.52,33.44,28.11,53.04,39.94,24.71
10,Cáceres,2017,2,2017T2,59.97,47.1,21.45,47.28,36.03,23.78,53.6,41.55,22.48
10,Cáceres,2017,3,2017T3,58.38,45.15,22.67,46.35,36.31,21.67,52.34,40.71,22.22
10,Cáceres,2017,4,2017T4,60.51,47.66,21.24,45.47,35.27,22.43,52.96,41.44,21.75
10,Cáceres,2018,1,2018T1,60.76,48.54,20.1,46.72,36.15,22.62,53.71,42.32,21.2
10,Cáceres,2018,2,2018T2,62.03,50.17,19.13,47.04,37.03,21.27,54.51,43.57,20.06
10,Cáceres,2018,3,2018T3,61.39,51.46,16.17,48.63,37.27,23.37,54.98,44.33,19.37
10,Cáceres,2018,4,2018T4,60.79,49.39,18.75,46.11,34.75,24.64,53.42,42.04,21.3
10,Cáceres,2019,1,2019T1,60.19,49.84,17.18,46.64,35.85,23.14,53.39,42.82,19.8
10,Cáceres,2019,2,2019T2,61.65,51.72,16.12,48.03,36.45,24.09,54.81,44.05,19.63
10,Cáceres,2019,3,2019T3,61.61,52.65,14.55,48.31,36.56,24.33,54.93,44.57,18.87
10,Cáceres,2019,4,2019T4,60.94,49.61,18.6,48.73,36.53,25.04,54.81,43.04,21.48
10,Cáceres,2020,1,2020T1,59.28,48.48,18.22,49.05,36.31,25.97,54.14,42.37,21.75
10,Cáceres,2020,2,2020T2,59.28,48.64,17.95,48.73,36.55,24.99,53.98,42.57,21.14
10,Cáceres,2020,3,2020T3,60.75,50.66,16.61,48.66,36.66,24.67,54.68,43.63,20.22
10,Cáceres,2020,4,2020T4,58.21,49.62,14.75,48.93,37.69,22.96,53.54,43.63,18.52
10,Cáceres,2021,1,2021T1,56.71,45.1,20.47,45.72,32.88,28.08,51.19,38.96,23.88
10,Cáceres,2021,2,2021T2,58.68,50.11,14.62,48.62,36.62,24.69,53.62,43.32,19.22
10,Cáceres,2021,3,2021T3,59.51,50.87,14.53,47.12,36.91,21.66,53.26,43.83,17.71
10,Cáceres,2021,4,2021T4,60.14,49.81,17.17,47.58,38.91,18.21,53.81,44.32,17.63
10,Cáceres,2022,1,2022T1,58.64,48.6,17.12,46.48,36.34,21.82,52.49,42.4,19.22
10,Cáceres,2022,2,2022T2,59.31,48.93,17.51,47.07,38.27,18.69,53.11,43.53,18.04
10,Cáceres,2022,3,2022T3,59.13,51.73,12.52,45.88,37.99,17.21,52.41,44.75,14.6
10,Cáceres,2022,4,2022T4,58.38,50.76,13.04,46.57,38.21,17.95,52.4,44.41,15.25
10,Cáceres,2023,1,2023T1,59.01,49.04,16.89,48.17,37.44,22.27,53.54,43.19,19.33
10,Cáceres,2023,2,2023T2,59.46,51.96,12.63,45.91,37.59,18.13,52.6,44.68,15.06
10,Cáceres,2023,3,2023T3,57.83,52.84,8.63,45.64,38.7,15.21,51.65,45.66,11.58
10,Cáceres,2023,4,2023T4,57.54,50.0,13.11,49.01,41.86,14.58,53.22,45.88,13.79
10,Cáceres,2024,1,2024T1,56.14,46.46,17.24,47.21,38.69,18.05,51.61,42.52,17.62
10,Cáceres,2024,2,2024T2,56.73,49.13,13.39,47.0,39.67,15.59,51.81,44.35,14.4
10,Cáceres,2024,3,2024T3,56.91,49.48,13.05,47.11,39.66,15.81,51.97,44.54,14.31
10,Cáceres,2024,4,2024T4,57.41,49.59,13.63,49.98,40.09,19.79,53.66,44.8,16.52
10,Cáceres,2025,1,2025T1,57.7,48.37,16.17,50.23,41.76,16.85,53.92,45.03,16.49
10,Cáceres,2025,2,2025T2,58.63,51.55,12.08,53.22,41.86,21.34,55.9,46.67,16.52
10,Cáceres,2025,3,2025T3,57.55,50.22,12.73,50.25,41.08,18.26,53.87,45.61,15.33
10,Cáceres,2025,4,2025T4,57.5,51.5,10.43,48.96,40.71,16.85,53.19,46.05,13.41
11,Cádiz,2015,1,2015T1,64.64,39.1,39.51,50.65,27.76,45.2,57.55,33.35,42.05
11,Cádiz,2015,2,2015T2,64.68,42.47,34.34,50.01,29.47,41.07,57.24,35.88,37.32
11,Cádiz,2015,3,2015T3,64.92,42.0,35.3,51.71,31.3,39.46,58.22,36.57,37.18
11,Cádiz,2015,4,2015T4,65.17,43.22,33.69,49.64,29.48,40.62,57.29,36.25,36.73
11,Cádiz,2016,1,2016T1,65.06,43.97,32.42,48.19,27.29,43.37,56.5,35.51,37.16
11,Cádiz,2016,2,2016T2,66.18,46.4,29.88,49.35,28.43,42.38,57.64,37.29,35.31
11,Cádiz,2016,3,2016T3,65.75,47.69,27.47,48.88,31.2,36.17,57.19,39.32,31.24
11,Cádiz,2016,4,2016T4,66.14,47.54,28.12,47.04,27.43,41.69,56.45,37.34,33.86
11,Cádiz,2017,1,2017T1,65.76,46.78,28.86,47.63,28.3,40.59,56.56,37.4,33.87
11,Cádiz,2017,2,2017T2,64.51,47.51,26.35,46.93,30.98,33.99,55.59,39.12,29.63
11,Cádiz,2017,3,2017T3,63.99,48.33,24.47,49.41,33.81,31.57,56.59,40.96,27.61
11,Cádiz,2017,4,2017T4,62.0,45.32,26.89,48.05,31.76,33.91,54.92,38.44,30.01
11,Cádiz,2018,1,2018T1,60.94,44.34,27.24,48.2,30.76,36.17,54.47,37.45,31.25
11,Cádiz,2018,2,2018T2,63.12,48.37,23.37,47.94,32.93,31.31,55.41,40.53,26.86
11,Cádiz,2018,3,2018T3,62.13,49.38,20.51,47.73,33.4,30.04,54.82,41.27,24.72
11,Cádiz,2018,4,2018T4,62.36,47.94,23.12,46.49,31.23,32.84,54.3,39.45,27.35
11,Cádiz,2019,1,2019T1,61.51,47.75,22.37,46.19,31.18,32.5,53.73,39.33,26.8
11,Cádiz,2019,2,2019T2,62.57,51.02,18.45,48.33,33.0,31.72,55.33,41.86,24.34
11,Cádiz,2019,3,2019T3,64.3,51.8,19.45,47.63,33.61,29.43,55.83,42.56,23.77
11,Cádiz,2019,4,2019T4,62.0,50.73,18.18,46.54,31.13,33.12,54.14,40.77,24.7
11,Cádiz,2020,1,2020T1,62.28,49.55,20.45,44.97,31.64,29.63,53.48,40.45,24.37
11,Cádiz,2020,2,2020T2,60.13,49.77,17.24,41.91,30.49,27.24,50.87,39.97,21.42
11,Cádiz,2020,3,2020T3,62.57,52.78,15.65,46.16,33.19,28.1,54.23,42.82,21.03
11,Cádiz,2020,4,2020T4,63.02,49.45,21.53,47.58,33.66,29.25,55.17,41.42,24.91
11,Cádiz,2021,1,2021T1,59.79,47.08,21.26,46.99,30.2,35.72,53.24,38.44,27.79
11,Cádiz,2021,2,2021T2,63.0,49.8,20.94,47.97,32.51,32.24,55.32,40.97,25.95
11,Cádiz,2021,3,2021T3,63.01,50.3,20.17,50.85,36.88,27.47,56.79,43.44,23.51
11,Cádiz,2021,4,2021T4,60.64,47.74,21.27,49.9,34.29,31.27,55.13,40.84,25.92
11,Cádiz,2022,1,2022T1,59.84,46.82,21.76,46.28,31.61,31.7,52.9,39.04,26.21
11,Cádiz,2022,2,2022T2,60.6,49.4,18.49,49.57,36.96,25.45,54.96,43.04,21.7
11,Cádiz,2022,3,2022T3,60.24,48.89,18.85,48.47,37.09,23.47,54.22,42.85,20.96
11,Cádiz,2022,4,2022T4,59.29,45.82,22.71,48.37,34.98,27.68,53.7,40.28,25.0
11,Cádiz,2023,1,2023T1,60.76,48.44,20.27,48.58,33.75,30.53,54.49,40.88,24.98
11,Cádiz,2023,2,2023T2,61.37,49.75,18.92,50.0,37.29,25.43,55.54,43.36,21.93
11,Cádiz,2023,3,2023T3,61.26,49.55,19.11,51.29,39.02,23.93,56.15,44.15,21.37
11,Cádiz,2023,4,2023T4,60.0,49.12,18.13,47.79,36.4,23.83,53.72,42.57,20.74
11,Cádiz,2024,1,2024T1,59.94,48.08,19.79,48.66,34.4,29.31,54.14,41.04,24.19
11,Cádiz,2024,2,2024T2,62.02,50.54,18.5,48.64,37.39,23.12,55.14,43.78,20.6
11,Cádiz,2024,3,2024T3,62.27,52.76,15.27,50.35,39.53,21.49,56.17,45.99,18.13
11,Cádiz,2024,4,2024T4,61.29,49.49,19.25,46.36,35.65,23.1,53.6,42.36,20.97
11,Cádiz,2025,1,2025T1,59.9,49.21,17.85,44.83,33.13,26.1,52.17,40.96,21.49
11,Cádiz,2025,2,2025T2,61.11,52.46,14.16,47.43,36.71,22.6,54.09,44.38,17.95
11,Cádiz,2025,3,2025T3,61.83,53.62,13.28,48.9,37.39,23.53,55.2,45.3,17.94
11,Cádiz,2025,4,2025T4,58.62,50.04,14.64,47.99,37.97,20.88,53.19,43.87,17.52
12,Castellón/Castelló,2015,1,2015T1,65.98,49.33,25.23,54.23,40.01,26.23,60.03,44.61,25.69
12,Castellón/Castelló,2015,2,2015T2,66.78,51.84,22.38,53.21,39.55,25.66,59.91,45.62,23.85
12,Castellón/Castelló,2015,3,2015T3,66.41,53.44,19.53,51.28,39.63,22.72,58.75,46.44,20.94
12,Castellón/Castelló,2015,4,2015T4,63.89,53.09,16.91,52.47,40.6,22.63,58.1,46.76,19.53
12,Castellón/Castelló,2016,1,2016T1,62.45,50.77,18.71,52.03,39.22,24.62,57.16,44.91,21.43
12,Castellón/Castelló,2016,2,2016T2,62.64,52.34,16.44,50.01,38.07,23.88,56.23,45.1,19.79
12,Castellón/Castelló,2016,3,2016T3,63.26,52.1,17.64,50.39,39.25,22.11,56.73,45.58,19.66
12,Castellón/Castelló,2016,4,2016T4,61.85,53.1,14.14,52.94,42.1,20.47,57.33,47.52,17.11
12,Castellón/Castelló,2017,1,2017T1,62.42,51.63,17.29,49.78,38.72,22.23,56.01,45.07,19.52
12,Castellón/Castelló,2017,2,2017T2,63.35,54.64,13.76,49.05,38.08,22.36,56.09,46.23,17.58
12,Castellón/Castelló,2017,3,2017T3,64.26,56.93,11.4,50.1,39.87,20.42,57.07,48.27,15.42
12,Castellón/Castelló,2017,4,2017T4,65.03,57.37,11.77,51.01,42.05,17.58,57.91,49.59,14.37
12,Castellón/Castelló,2018,1,2018T1,64.11,55.89,12.82,51.55,40.39,21.65,57.73,48.02,16.82
12,Castellón/Castelló,2018,2,2018T2,64.29,56.49,12.13,52.53,42.08,19.9,58.32,49.17,15.68
12,Castellón/Castelló,2018,3,2018T3,63.77,57.1,10.46,52.26,42.2,19.25,57.93,49.53,14.49
12,Castellón/Castelló,2018,4,2018T4,63.12,55.48,12.1,52.53,42.76,18.61,57.74,49.02,15.11
12,Castellón/Castelló,2019,1,2019T1,63.45,56.14,11.51,51.62,42.35,17.96,57.44,49.14,14.46
12,Castellón/Castelló,2019,2,2019T2,64.03,56.63,11.56,50.13,41.32,17.58,56.97,48.85,14.25
12,Castellón/Castelló,2019,3,2019T3,65.01,59.19,8.96,52.24,44.05,15.67,58.52,51.5,12.01
12,Castellón/Castelló,2019,4,2019T4,64.84,57.8,10.86,54.11,44.22,18.27,59.38,50.89,14.29
